word	abs
betteraves	2
beuldens	1
beulemans	1
beurre	187
beurrez	2
beurrons	1
beurré	6
beurrée	1
beurrées	1
beuverie	3
beuveries	1
beuzet	1
bever	3
beychevelle	2
beyer	4
bi	1
biais	1
bibelots	5
bible	1
bibliophile	2
bibliothèque	1
biblique	1
bic	3
bicoque	2
bien	1176
bien-fondé	1
bien-manger	1
bien-être	2
bienheureux	2
biens	1
bientôt	81
bienveillance	4
bienveillante	1
bienvenu	2
bienvenue	1
bienvenues	1
bierkelder	1
biffé	1
biffés	1
bifsteak	1
bifurcation	1
bifurquer	1
bifurquons	1
big-ben	2
bigi	1
bigorneau	1
bij	1
bijoux	6
bikini	1
bilingue	1
bilingues	2
bilinguisme	1
billard	3
billet	5
binette	1
binggeli	1
biotope	1
biplaces	2
birmanie	1
bis	1
biscaïenne	2
biscotte	1
biscuit	2
biscuits	6
bise	2
biseautés	1
bises	1
bisque	46
bisques	3
bisquée	1
bistros	1
bistrot	17
bistrot-de-paris-un-petit-peu-snob	1
bistrot-restaurant	1
bistrots	4
bitkis	1
bizarre	1
bizarrement	1
bizarres	1
bière	160
bières	21
blacwell	1
blaes	3
blague	1
blagues	1
blanc	300
blanche	46
blanches	35
blancheur	3
blanchi	4
blanchie	1
blanchies	2
blanchir	3
blanchis	9
blanchisserie	4
blanchissez-le	1
blanchissez-les	1
blancs	68
blankenberge	1
blanquette	7
blason	2
blasons	1
blasé	3
blasés	2
ble	1
bleu	46
bleu-vert	1
bleue	9
bleues	13
bleus	10
bleutée	1
bleutés	1
blier	1
blindé	1
bloc	9
bloc-notes	3
blocs	1
blocs-notes	1
blom	1
blond	9
blonde	34
blondes	6
blondeur	1
blondinette	6
blondir	3
blonds	2
bloqué	1
blotti	4
blottie	1
blottir	1
blottit	1
blouse	3
blouson	1
blousons	2
blé	5
blés	1
bob	1
bobines	1
boccagé	1
bocion	1
bockstael	3
bodart	1
bodden	1
bodega	1
bodenbroek	2
boeing	4
boendael	12
boeuf	8
boever	1
boeynants	1
bogaert	1
bohèmes	2
bohême	1
boileau	1
boirait	1
boire	50
boirez	1
boirons	2
bois	187
boiserie	2
boiseries	23
boisson	24
boissons	8
boisés	2
boit	34
boiteuses	1
boitsfort	9
boivent	8
bol	12
bolain	1
bolognaise	3
bols	2
bolées	1
bombance	2
bombard	1
bombarder	1
bombay	1
bombe	4
bombes	1
bon	369
bon-enfant	1
bon-sens	1
bonbonne	1
bonbonnière	2
bond	1
bondit	1
bonds	1
bondée	1
bonet	1
bonheur	7
bonheurs	1
bonhomie	1
bonhomme	2
bonne	290
bonne-femme	1
bonneau	2
bonnement	4
bonnes	68
bonnet	3
bonnetain	2
bonniches	1
bons	74
bonté	1
boon	1
bora	1
bord	15
bordait	1
bordant	1
bordeau	1
bordeau-réserve	1
bordeaux	114
bordelais	7
bordelaise	7
bordent	2
bordet	1
bordier	1
bords	4
bordure	6
bordé	1
bordée	4
bordées	2
bordés	1
borghini	1
borinage	2
borine	1
borne	2
bornerons	1
bornons-nous	3
bortch	3
borton	1
bosphore	1
bosphorique	1
botanique	6
botte	4
bottin	1
boucan	1
bouchard	1
bouchardées	1
bouchart	1
bouche	19
bouche-à-oreille	1
boucher	2
boucher-charcutier	1
boucherie	2
boucheries	1
bouchers	60
bouches	3
bouchez	1
bouchons	1
bouchout	1
bouché	1
bouchée	7
bouchées	10
boucler	1
bouclier	1
bouclée	1
bouclés	1
bouda	1
bouddhas	1
boudent	3
boudin	6
boudins	18
boudoirs	1
bouee	1
bouffant	1
bouffante	3
bouffantes	1
bouffe	1
bouffer	1
bouftillon	4
bougeoir	1
bougeoirs	2
bougie	2
bougies	7
bougival	1
bouguet	1
bouil	1
bouillabaise	14
bouillabaisse	23
bouillabaisses	2
bouillant	14
bouillante	14
bouillantes	4
bouillants	3
bouillard	1
bouille	1
bouilli	3
bouillie	3
bouillir	10
bouilloire	2
bouillon	24
bouillons	1
boul	1
boulangerie	2
boulaouane	3
boulaoune	1
boule	3
boules	5
boulette	3
boulettes	6
boulevard	56
bouleversements	1
bouleverser	1
boulogne	1
bouloire	1
boulonnée	1
bouquet	28
bouquetière	3
bouquets	12
bouqueté	5
bouquin	2
bouquins	1
bour-neuf	1
bourck	1
bourdonnement	1
bourg	2
bourgeois	32
bourgeoise	24
bourgeoises	6
bourgeoisie	6
bourgmestre	8
bourgmestres	1
bourgneuf	3
bourgogne	62
bourgogne-clair	1
bourgognes	15
bourgueil	1
bourguignon	6
bourguignone	1
bourguignonne	13
bourico	1
bouride	3
bourrant	1
bourratif	1
bourreau	1
bourrelets	1
bourriches	1
bourride	1
bourré	1
bourrée	2
bourse	22
bourseau	1
bourses	4
boursin	2
boursoufflé	1
bourvil	1
bousculade	4
bouscule	3
bousquet	1
boussu	1
boustiffe	1
bout	71
bouteille	240
bouteilles	52
boutique	2
boutiques	8
boutonné	2
boutons	2
bouts	1
bouttau	8
bouzouki	1
bouzy	6
bouée	2
bouées	1
bowling	6
box	2
boxe	1
boxes	1
boxé	1
boy	1
boyaux	2
boyer	1
boîte	7
boîtes	2
brabant	5
brabançon	1
brabançonne	9
brabançonnes	1
brabançons	1
bracelet	1
brack	1
braillards	1
braine	1
braine-l	1
braise	7
braiser	2
braiserez	1
braises	2
braisé	8
braisée	3
braisées	2
braisés	2
branche	12
branches	16
branchette	1
branco	1
brand	1
brandade	1
brandluft	1
brando	1
branle	1
branle-bas	1
brante	1
brarnais	1
bras	17
brassage	2
brassens	2
brasserie	17
brasseries	4
brasseries-restaurants	1
brasseur	2
brasseurs	4
brassée	1
brava	2
brave	10
bravement	1
bravera	1
braves	4
bravo	22
brebis	3
bref	18
brefs	2
brel	7
brell	1
bressandes	1
bresse	10
bretagne	6
bretelles	8
breton	1
bretonne	17
breughel	17
breughelien	3
breughelienne	6
breugheliennes	3
breugheliens	4
breuvage	4
breydel	1
brialy	1
bribe	1
bribes	1
bric-à-brac	1
brichant	1
bricolage	1
bricolé	1
bridge	3
bridés	1
brie	2
brigitte	1
brik	3
brillamment	4
brillant	3
brillante	3
brillantes	1
brillants	2
brillat	8
brillat-savarin	8
brille	1
brillent	3
briller	1
brin	3
brins	2
brio	1
brioche	3
brion	3
brique	5
briques	41
brire	8
bris	1
brise-vue	1
brise-vues	1
brisez	1
bristol	4
bristol-liedts	1
brisé	1
brit	1
britannique	7
britanniques	3
brièvement	3
brocante	4
broche	16
broches	1
brochet	12
brochette	28
brochettes	24
brochiez	1
brochure	2
brochurettes-guides	1
broché	1
brocoli	1
broder	1
brodée	1
broglio	2
brognon	2
bronze	4
bronzé	1
bronzés	1
broqueville	1
brosse	3
brou	4
brouckère	9
brouet	2
brouhaha	2
brouillards	1
brouillon	2
brouilly	17
brouillé	1
brouillées	1
brouillés	8
brousse	4
broustin	1
brrr	1
bru	2
bruant	1
brugeois	2
brugeoise	1
bruges	1
brugge	1
brugheliens	1
brugmann	6
bruit	61
bruiter	1
bruits	11
brume	1
brun	24
bruna	1
brunch	2
brune	24
brunes	10
brunet	1
brunette	11
brunettes	2
brunisse	1
brunissement	1
bruno	1
bruns	9
bruquement	1
brusquement	2
brussegem	1
brussel	1
brussels	11
brut	9
brutal	2
brutalement	1
brute	2
brutes	1
brux	1
bruxel1es	3
bruxelles	665
bruxelles-basilique	1
bruxelles-bourse	1
bruxelles-brussel	1
bruxelles-centre	2
bruxelles-forest	1
bruxelles-midi	2
bruxelles-verviers	1
bruxelles-ville	2
bruxellois	185
bruxelloise	55
bruxelloises	14
bruyamment	10
bruyant	7
bruyante	13
bruyantes	5
bruyants	11
bruyninckx	1
bruyère	1
brynner	2
brève	8
brèves	1
brésil	1
brésilien	1
brésilienne	2
bréviaire	1
brûla	1
brûlant	5
brûlante	1
brûle	3
brûler	8
brûlez	1
brûlure	2
brûlé	3
brûlée	2
brûlés	2
bt	1
bu	24
bucarest	1
bucco	4
buche	1
buco	3
bucoliques	1
buda	2
budapest	4
budget	3
budgets	1
budiére	1
bue	1
buffet	7
buffets	1
buhlmann	1
building	5
buildings	2
buis	1
bulgare	4
bulgares	2
bulgarie	1
buls	2
bureau	15
bureaucratique	1
bureaux	15
burens	1
buron	1
burton	1
bus	1
busard	1
buse	1
business	1
business-lunch	1
businessmen	1
buste	2
but	7
butane	1
buter	1
buvable	1
buvant	2
buveurs	1
buvez	1
buvons	5
buysingen	1
bâcler	1
bâfrerez	1
bâti	3
bâtie	1
bâtiment	12
bâtiments	10
bâtir	1
bâtis	1
bâtisse	8
bâtisses	2
bâtisseur	1
bâton	2
bâtonnet	1
bâtonnets	1
bèze	2
béarn	1
béarnais	4
béarnaise	34
béates	1
béatrix	1
béats	1
bécasse	10
bécasses	1
bécassine	3
bécaud	1
béchamel	3
béchamelle	2
bécot	2
béggen	1
béguinage	7
béja	1
béjart	2
béliers	1
bémol	1
bénie	1
bénis	1
bénédiction	1
bénéfice	2
bénéfices	2
bénéficiaires	1
bénéficie	4
bénéficié	1
bénéfique	1
bénéluxienne	1
bénéluxiens	2
bénévoles	1
béton	3
bête	5
bêtement	1
bêtes	4
bûche	1
bûcherie	1
bûches	6
c	1423
cabanieux	1
cabaret	1
cabernet	6
cabillaud	23
cabilllaud	1
cabine	1
cabines	1
cabinets	2
cabireau	1
caboche	1
cabochon	1
cabochons	2
cabotinage	1
caca	1
cacahuètes	2
cacatoès	2
cachaient	1
cachant	1
cache	4
cache-poussière	1
cache-radiateurs	1
cacher	5
cacherai	1
cachet	11
cachopa	1
caché	2
cachée	2
cachées	1
cacophonie	2
cadaquès	1
cadeau	1
cadence	4
cadet	5
cadets	1
cadrait	1
cadre	203
cadrent	1
cadres	10
caen	3
cafe	3
cafe-restaurant-spectacle	1
cafetaria	1
cafetiers	1
cafetière	7
café	236
café-brasserie	1
café-filtre	1
café-maison	1
café-moka	1
café-restaurant	5
café-restaurant-spectacle	1
café-taverne	5
cafés	55
cage	6
cages	2
cahier	3
cahiers	1
cahors-réserve	1
caille	2
caillebotis	1
caillerait	1
cailles	13
cailloux	4
caisse	19
caisses	4
caissette	1
caissettes	1
caissier	1
caissière	10
caissons	1
cajeta	1
calaisien	2
calalou	9
calamar	1
calamares	2
calamars	4
calamart	1
calculent	1
calculer	1
calculs	1
calculé	1
calculées	1
calculés	2
caldeirade	1
calderade	1
calderata	6
caldérade	4
caldérata	1
cale	1
calembour	1
calepin	1
calibre	4
calibres	4
calice	1
californie	1
calixte	1
callas	1
callician	1
calligraphiés	1
calmar	1
calmars	5
calme	22
calmer	1
calmes	1
calogero	1
calomnies	1
calon-ségur	3
calories	2
calot	1
calots	1
calva	2
calvados	7
calvet	1
calvitie	1
calvities	1
calèche	2
camaderie	1
camarade	3
camarades	1
camarguais	1
camarguaise	1
camarones	2
camaïeu	1
cambas	1
cambre	15
cambridge	1
cambrinus	1
cambuses	1
camel	1
camembert	23
camille	1
camion	1
camionnette	2
camionnettes	1
camionneurs	2
camions	3
camiran	2
camoufler	1
camouflé	1
camouflés	1
camp	1
campagnard	7
campagnarde	4
campagnardes	2
campagnards	1
campagne	30
campagnes	3
campanile	1
campannina	2
camping	4
camps	1
campé	1
cana	1
canada	2
canaille	1
canal	2
canalisante	1
canalisations	2
canalise	2
canalisé	1
canapé	4
canapés	2
canard	40
canards	6
canari	2
canaris	2
cancale	2
candi	1
candidat	1
candidats	2
candide	4
candides	1
candélabre	1
candélabres	3
canelle	1
canellonis	1
canet	3
caneton	20
canetons	1
canette	7
caniculaire	1
caniculaires	1
cannage	1
canne	2
cannelle	3
cannelloni	1
cannelonis	3
cannelées	3
cannes	1
cannées	1
canon	18
canonique	2
canons	2
canotage	1
canteloup	1
cantenac-margaux	2
canter	1
canterbury	7
canton	2
cantonade	2
cantonais	1
cantonaise	1
cantonnaise	1
cantonnent	1
cantonnerons	1
cantonnières	2
caoutchouteux	3
caoutchouté	1
caoutchoutée	1
cap	2
capable	4
capables	1
capacité	2
capdoro	1
cape	1
capelle	1
caperon	1
capillaires	1
capilotade	1
capitaine	3
capital	1
capitale	36
capiteux	2
capone	1
capoue	1
cappuccino	1
capri	6
caprice	5
caprices	2
capricieux	1
capsule	1
captivait	1
captivants	1
captive	1
captivé	1
captivée	1
captivés	1
capture	1
captèrent	1
captée	1
capuccino	1
capuchonnées	1
capucino	1
caquelon	2
car	148
carabine	1
carabinieri	1
caractère	38
caractères	5
caractérise	1
caractériser	2
caractéristique	5
caractéristiques	7
caractérisée	1
carafe	4
carafes	3
carafon	32
carafons	10
caramel	3
caramélisation	1
caramélise	1
caraméliser	2
caramélisée	6
caramélisées	4
caramélisés	1
carapace	1
carapaçonnés	1
caravansérail	2
caravela	5
caravelle	3
carbonade	1
carbonades	8
carbonara	2
carbonisée	1
carbonnade	2
carbonnades	8
carbononadienne	1
carcasse	5
carcasses	1
cardamome	1
cardinal	10
cardinale	1
cardinaux	1
caresse	1
caresser	3
cargaisons	1
cariatides	1
caricoles	1
caricolles	1
carlos	4
carlsbourg	1
carlton	15
carlès	1
carmen	2
carmes	2
carmin	2
carmina	1
carmélites	2
carnassier	1
carnavalesque	1
carnavalesques	1
carne	3
carneiro	2
carnet	15
carnets	1
carnivores	1
carné	1
carol	1
caroline	18
carolus	1
carolyn	1
caron	1
caronne	1
carotte	3
carottes	26
carpathes	2
carpe	1
carpentier	1
carpette	1
carre	1
carreau	2
carreaux	26
carrefour	9
carrefours	3
carrelage	18
carrelages	7
carrelée	1
carrière	21
carrières	4
carrossier	1
carrousel	2
carruade	1
carrère	1
carré	23
carrée	7
carrées	3
carrément	1
carrés	25
carte	453
carte-réponse	1
cartel	1
cartes	19
cartes-réponses	1
cartes-vues	1
carton	4
cartons	3
cartt	1
caruso	1
carzule	1
cas	104
cas-ci	1
casa	7
casablanca	1
casanova	1
case	2
caser	1
caserne	2
casernes	1
casier	1
casino	1
casinos	1
casque	1
casquée	1
cassata	4
casse	2
casse-croûte	1
casseire	1
casser	6
casserole	28
casseroles	6
cassez	1
cassis	6
cassolette	20
cassoulet	34
cassouletier	1
cassoulets	2
cassé	5
cassées	1
cassés	1
casta	1
castel	4
castelnaudary	2
casterman	1
castiglione	1
castille	2
castillon	1
casé	1
catacombes	1
catalane	1
catalogne	1
catastrophe	3
catch	4
catherine	2
cathédrale	1
catégorie	15
catégories	2
catégorique	1
catégoriquement	2
caulaert	1
caulier	3
causant	3
cause	76
causer	3
causette	1
causeurs	1
causé	1
causée	1
cauter	3
cautet	1
caution	1
cavaillon	1
cavalier	2
cavalière	1
cavalièrement	1
cave	55
caveau	1
caveaux	1
cavell	3
caverne	1
caves	13
caviar	8
cavitje	2
cavités	1
cayenne	12
cazari	1
ce	2199
ceci	48
cee	1
ceinte	1
ceintes	1
ceinture	2
ceintures	2
ceinturé	1
cela	373
celeri	1
celle	102
celle-ci	54
celle-là	6
celles	29
celles-ci	20
celles-là	2
cellier	3
celliers	1
celta	1
celtas	1
celui	134
celui-ci	97
celui-là	6
celà	1
cendre	4
cendrier	4
cendriers	2
cendrillon	1
cendré	1
censuré	1
cent	53
cent-cinquante	1
cent-vingt	1
centaine	9
centaines	18
centenaire	6
centenaires	3
centimètre	2
centimètres	6
centimétrique	1
centième	1
central	9
centrale	8
centre	69
centres	1
cents	15
century	1
cependant	78
cercle	10
cerclent	1
cercles	4
cerclé	2
cerclée	1
cerclées	1
cerf	7
cerfeuil	17
cerfs	1
ceria	2
cerise	1
cerises	15
cerisiers	1
cernent	1
cerné	1
cernée	1
certain	39
certaine	18
certainement	40
certaines	18
certains	76
certes	99
certificats	1
certifie	1
certifions	1
certitude	1
cervantès	1
cerveau	1
cerveaux	4
cervelle	15
cerviche	1
cervidés	1
ces	460
cessa	1
cessait	1
cesse	6
cessent	1
cesser	4
cessez	1
cessé	2
cet	262
cette	741
ceux	95
ceux-ci	26
ceux-là	2
ch	8
cha-cha-cha	2
chabichou	2
chablis	20
chachlyk	1
chacun	71
chacune	23
chagrin	1
chagrine	1
chahora	1
chair	49
chaire	1
chairs	1
chais	2
chaise	6
chaises	92
chaix	2
chakchouka	2
chalet	13
chalet-miniature	1
chaleur	34
chaleureuse	5
chaleureusement	1
chaleureux	7
chaleurs	1
chalut	1
chamarrées	1
chambertin	27
chambery	1
chambolle	5
chambolle-musigny	4
chambolle-mussigny	1
chambrage	2
chambranle	1
chambre	12
chambrent	4
chambrer	4
chambres	1
chambrette	1
chambreurs	1
chambrez	1
chambrons	1
chambré	11
chambrée	2
chambrées	1
chameaux	1
chamfort	1
chamois	1
champ	4
champagne	57
champagnes	2
champagnisation	1
champenois	2
champignon	4
champignons	127
champion	5
champonnet	1
champs	5
champêtre	5
champêtres	1
chanbeauvieu	1
chance	29
chancelant	1
chancelants	1
chances	1
chandail	1
chandails	1
chandelier	2
chandeliers	3
chandelle	5
chandelles	8
chandesais	1
chandon	1
change	22
change-t-il	1
changea	1
changeant	1
changement	10
changements	4
changent	3
changeons	1
changer	16
changerez	1
changé	27
changées	1
changés	1
chanoine	2
chanson	12
chansonnette	1
chansonnier	1
chansonniers	1
chansons	2
chant	10
chantait	1
chantal	1
chantant	2
chantantes	1
chante	10
chantecler	1
chantel	1
chantent	2
chanter	2
chanteur	5
chanteurs	2
chanteuse	1
chantier	4
chantilly	7
chantonner	1
chantraine	5
chants	3
chapeau	4
chapeauté	1
chapeautées	2
chapeaux	3
chapeaux-gibus	1
chapelet	1
chapelets	1
chapeliers	9
chapelle	8
chapelure	4
chaperonnées	1
chapitre	8
chapitres	1
chapon	3
chaponnières	1
chapoutier	2
chaptalisés	1
chaque	107
char	3
charbon	7
charbonnage	1
charbonnier	1
charbons	1
charcuterie	6
charcuteries	2
charcutiers	1
charcutière	2
chardonnay	1
charentes	1
charge	8
chargement	1
chargent	3
charger	2
chargerait	1
charges	1
chargé	2
chargée	3
chargés	6
chariot	3
chariots	1
charlemagne	4
charleroi	9
charles	18
charles-quint	2
charlotte	1
charmant	21
charmante	30
charmantes	8
charmants	13
charme	44
charmes	3
charmolue	1
charmé	1
charmés	1
charnu	1
charolais	15
charpente	1
charpenterie	1
charrette	2
charrettes	2
charron	1
charte	1
chartreuse	1
chartreux	8
charut	1
chas	1
chassagne	7
chassagne-montrachet	2
chassais	1
chasse	20
chasse-spleen	2
chasseloir	1
chasseur	7
chasseurs	2
chassez	1
chassis	5
chassé	3
chassés	1
chat	5
chateau	2
chateau-latour	1
chateaubriand	15
chateauneuf	1
chateauneuf-du-pape	1
chatelain	1
chatoiement	1
chatouille	1
chatouillées	1
chatoyant	4
chatoyante	2
chatoyantes	1
chatoyants	1
chatoyent	1
chats	3
chaud	153
chaude	51
chaudement	7
chaudes	37
chaudfontaine	1
chaudron	1
chauds	22
chauffage	4
chauffait	1
chauffantes	2
chauffe	1
chauffe-assiettes	1
chauffe-plat	16
chauffe-plats	8
chauffer	2
chaufferez	1
chauffeurs	2
chauffez	1
chauffé	2
chauffée	1
chauffées	5
chaulés	2
chaume	3
chaussee	1
chaussettes	1
chaussures	5
chaussée	99
chausséede	1
chaussées	1
chausée	1
chauve	1
chauves	2
chaux	2
chaville	1
chaîne	1
chaînes	4
cheeseburger	1
chef	137
chef-d	1
chef-lieu	1
chefs	10
chekiang	1
chemin	12
cheminant	1
chemins	3
cheminée	53
cheminée-cuisine	2
cheminées	2
chemise	19
chemisier	1
chenas	2
chenêts	1
cheptel	1
cher	89
cherchais	4
cherchant	5
cherche	10
cherchent	1
chercher	17
chercherait	2
chercherons	1
cherchez	5
cherchons	2
cherché	2
cherry	2
chers	20
cherté	1
chester	6
cheval	36
chevalerie	2
chevalet	1
chevalier	12
chevalin	1
chevaux	10
chevelure	6
chevelures	1
cheveux	29
chevilles	1
chevilleurs	1
chevillot	1
chevreuil	5
chevreuils	2
chevronnés	3
chez	314
chianti	25
chiaretto	2
chic	7
chich-kébab	1
chiche	2
chichement	1
chiches	3
chichiteuse	1
chichiteux	1
chicke-kebab	1
chickebab	1
chicken	1
chicons	5
chicorée	2
chicorées	7
chicorés	1
chics	1
chien	16
chiens	55
chiffonnade	3
chiffre	4
chiffres	7
chignon	3
chile	1
chimacien	1
chimaciennes	1
chimaciens	1
chimay	4
chimie	1
chimique	2
chine	17
chinois	55
chinoise	18
chinoises	10
chiné	4
chinés	1
chips	1
chiraz	1
chirouble	4
chiroubles	10
chirurgien	1
chirurgiens	1
chistera	5
chlorophylle	2
choc	1
chocolat	23
choesels	9
choiseul	2
choisi	85
choisie	13
choisies	7
choisir	34
choisira	3
choisiront	1
choisis	29
choisissant	1
choisissent	7
choisisses	1
choisissez	5
choisissez-le	1
choisissons	17
choisit	15
choix	191
chokier	2
cholestérol	1
chop	10
chop-choy	1
chopes	1
chophouse	2
choquante	2
choque	4
choqué	1
chorales	1
chorey-lez-beaune	1
chorizo	2
choron	1
chorégraphiques	1
chose	106
choses	62
choses-là	1
chou	18
chou-en	1
chou-fleur	3
chouan	9
chouans	1
chouchoux	1
choucroute	15
choucroutes	1
choucroutienne	1
chouette	1
choux	17
choux-fleurs	2
choyer	1
christian	4
christiane	8
christianisme	1
christine	1
christoly	1
christophe	2
chrome	3
chromos	2
chromées	1
chromés	1
chronique	7
chroniques	2
chroniqueur	27
chroniqueurs	1
chrétien	1
chrétienne	1
chrétienté	1
chu	2
chuchoter	1
chuchotées	1
chupa	1
chupe	1
churassco	1
churchill	7
chuster	1
chypre	2
châle	1
châlet	2
châssis	2
chât	2
château	219
château-briand	1
château-fort	1
château-latour	1
châteaubriand	30
châteaubriands	3
châteaubtiand	1
châteauneuf	19
châteauneuf-du-pape	3
châteaux	5
châtelain	4
châtelaine	1
chèques	1
chère	41
chères	2
chèvre	22
chèvres	1
chéri	1
chérie	1
chéris	1
chêne	54
ci	4
ci-après	7
ci-dessous	4
ci-dessus	2
ci-devant	1
cibard	1
cible	1
cibles	5
ciboulette	8
cicatrice	1
cich-kébab	1
cidre	9
cie	3
ciel	9
cieux	2
cigare	35
cigares	14
cigarette	3
cigarettes	11
cigarillos	1
cigismondi	1
cigognes	2
cimaise	4
cimaises	2
ciment	1
cimetière	1
cingalaise	3
cinq	75
cinquantaine	22
cinquante	14
cinquante-cinq	1
cinquantenaire	5
cinquantième	1
cinquième	3
cintres	1
cinéma	8
cinémateux	1
circonférence	3
circonspect	2
circonspection	3
circonstance	5
circonstances	10
circonvoisins	2
circuit	3
circulaire	11
circulaires	1
circulant	1
circulation	10
circulatoires	1
circule	5
circulent	3
circulé	1
cire	2
cirilli	1
cirque	7
ciré	3
cirée	6
cirées	3
ciselé	2
citadins	6
citant	1
citation	4
citations	1
cite	5
citer	21
citerai	3
citerons	2
citez	1
citons	16
citoyens	3
citran	1
citron	37
citronelle	1
citronnelle	4
citronnée	1
citrons	4
citroën	1
city	1
cité	7
citée	1
citées	3
cités	3
civet	13
civets	1
civil	3
civile	2
civilisés	2
civiques	1
civière	1
cl	4
clache	1
claessens	1
claie	1
clair	33
clair-daü	2
claire	5
claires	5
clairs	6
clairsemé	2
clairsemés	1
clamart	3
clams	1
clans	1
claquent	1
clarifié	1
clarté	2
clartés	1
classe	38
classer	4
classes	7
classez	3
classicisme	5
classico	1
classification	1
classique	65
classiquement	2
classiques	34
classé	13
classée	2
classées	1
classés	7
claude	8
claustra	1
clavier	1
clayonnage	1
clef	2
clefs	10
clemenceau	3
clerget	2
clermont	1
clesse	1
cleuf	4
clichée	1
clichés	1
client	117
cliente	12
clientes	6
clients	221
clientèle	187
clignant	1
clignotant	1
climat	4
climatique	1
climatisation	2
climatisé	1
clin	1
clinique	2
cliniques	1
cliquetis	1
cloche	4
cloches	1
clochettes	1
cloison	4
cloisonnement	1
cloisonnements	1
cloisons	6
clore	1
clos	41
close	1
closière	3
closquet	1
clou	4
clous	13
clouté	4
clovis	1
cloître	1
club	26
clubs	3
cluf	4
clèves-ravenstein	2
